age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
34;admin.;divorced;university.degree;no;yes;no;telephone;jul;thu;3;999;1;failure;-1.7;94.215;-40.3;0.899;4991.6
25;student;single;high.school;no;yes;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1
36;admin.;divorced;high.school;no;no;yes;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
52;unemployed;divorced;high.school;no;no;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
44;services;divorced;high.school;no;no;no;cellular;may;mon;4;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
28;self-employed;single;university.degree;no;unknown;unknown;cellular;aug;wed;1;999;0;nonexistent;-2.9;92.201;-31.4;0.879;5076.2
57;management;married;university.degree;unknown;no;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
59;retired;married;basic.4y;no;no;no;telephone;jul;thu;27;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
55;admin.;divorced;unknown;no;no;no;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
32;technician;single;university.degree;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
48;technician;married;university.degree;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
46;technician;married;basic.6y;no;yes;no;cellular;aug;thu;4;999;0;nonexistent;-2.9;92.201;-31.4;0.873;5076.2
59;admin.;married;university.degree;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
52;entrepreneur;single;university.degree;unknown;yes;no;cellular;nov;mon;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
36;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;2;999;2;failure;-1.8;92.893;-46.2;1.281;5099.1
30;student;single;unknown;no;no;no;cellular;jun;tue;3;999;0;nonexistent;-2.9;92.963;-40.8;1.206;5076.2
51;admin.;single;high.school;no;yes;no;telephone;jul;wed;1;999;0;nonexistent;-2.9;92.469;-33.6;1.085;5076.2
28;management;single;university.degree;no;yes;no;cellular;jun;thu;1;4;1;success;-2.9;92.963;-40.8;1.26;5076.2
26;student;single;university.degree;no;no;no;cellular;nov;fri;1;7;1;success;-3.4;92.649;-30.1;0.714;5017.5
33;blue-collar;divorced;basic.4y;no;no;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
76;management;married;unknown;no;no;no;cellular;sep;fri;1;999;0;nonexistent;-3.4;92.379;-29.8;0.803;5017.5
41;services;married;basic.9y;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
27;entrepreneur;single;university.degree;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
34;admin.;single;university.degree;no;no;no;cellular;apr;tue;1;999;1;failure;-1.8;93.075;-47.1;1.423;5099.1
36;technician;married;professional.course;no;yes;no;cellular;apr;fri;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
23;admin.;married;basic.9y;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
58;blue-collar;married;high.school;no;yes;no;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
41;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
25;student;single;unknown;no;no;no;cellular;sep;fri;1;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6
33;services;married;high.school;no;no;no;telephone;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.343;5195.8
81;retired;divorced;unknown;unknown;yes;yes;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1
36;blue-collar;married;high.school;no;no;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
48;admin.;married;professional.course;unknown;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
29;admin.;single;university.degree;no;no;no;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2
31;blue-collar;married;basic.9y;no;yes;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
62;retired;married;high.school;no;no;no;cellular;oct;wed;1;6;1;success;-3.4;92.431;-26.9;0.724;5017.5
30;unknown;married;university.degree;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
22;student;single;high.school;no;yes;no;cellular;aug;thu;2;999;0;nonexistent;-2.9;92.201;-31.4;0.873;5076.2
29;technician;single;university.degree;no;no;no;cellular;jul;fri;6;999;0;nonexistent;-2.9;92.469;-33.6;1.059;5076.2
33;technician;single;basic.9y;no;yes;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
44;admin.;married;high.school;no;no;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1
39;services;single;high.school;no;yes;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
39;blue-collar;married;unknown;unknown;no;no;telephone;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.956;5228.1
45;blue-collar;single;basic.9y;no;yes;yes;telephone;may;tue;6;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
20;student;single;high.school;no;yes;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
24;blue-collar;single;basic.4y;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
56;retired;married;university.degree;no;no;no;cellular;nov;wed;1;3;1;success;-3.4;92.649;-30.1;0.716;5017.5
47;services;married;high.school;no;yes;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.372;5099.1
31;management;divorced;basic.6y;no;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
29;admin.;single;professional.course;no;no;no;cellular;apr;thu;3;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
30;management;single;university.degree;no;no;yes;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
30;unemployed;married;high.school;no;yes;yes;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
32;technician;single;university.degree;no;yes;no;cellular;oct;tue;1;999;0;nonexistent;-3.4;92.431;-26.9;0.728;5017.5
34;admin.;single;university.degree;no;no;yes;cellular;mar;tue;1;999;0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7
58;retired;divorced;university.degree;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
30;blue-collar;single;basic.9y;unknown;no;no;telephone;jun;fri;8;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
31;admin.;single;university.degree;no;yes;no;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
43;admin.;divorced;high.school;no;no;no;cellular;jul;wed;4;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
65;retired;single;university.degree;no;no;no;cellular;nov;thu;1;999;2;failure;-3.4;92.649;-30.1;0.714;5017.5
82;housemaid;divorced;basic.4y;no;no;no;cellular;jul;wed;1;999;0;nonexistent;-1.7;94.215;-40.3;0.881;4991.6
50;admin.;single;high.school;no;yes;no;telephone;dec;fri;2;999;0;nonexistent;-3.0;92.713;-33.0;0.718;5023.5
25;services;single;unknown;no;yes;no;cellular;jun;tue;1;13;2;failure;-1.7;94.055;-39.8;0.702;4991.6
31;technician;single;professional.course;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
55;technician;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
59;blue-collar;married;basic.4y;unknown;yes;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
33;management;married;university.degree;no;no;no;telephone;aug;thu;1;6;2;success;-1.7;94.027;-38.3;0.899;4991.6
39;technician;divorced;professional.course;unknown;yes;no;cellular;aug;mon;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
38;blue-collar;married;basic.6y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
33;admin.;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
33;blue-collar;married;basic.4y;no;no;no;cellular;may;tue;5;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
40;services;married;unknown;unknown;no;no;cellular;apr;mon;1;999;1;failure;-1.8;93.075;-47.1;1.466;5099.1
31;blue-collar;married;basic.6y;unknown;unknown;unknown;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
29;admin.;single;university.degree;no;yes;no;cellular;jun;mon;4;999;0;nonexistent;-2.9;92.963;-40.8;1.281;5076.2
28;admin.;married;high.school;no;no;no;telephone;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.955;5228.1
24;technician;single;professional.course;no;yes;no;cellular;jul;thu;2;3;1;success;-1.7;94.215;-40.3;0.884;4991.6
51;admin.;divorced;university.degree;no;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
48;blue-collar;married;basic.9y;no;yes;no;cellular;apr;wed;3;999;2;failure;-1.8;93.075;-47.1;1.445;5099.1
27;blue-collar;unknown;high.school;no;no;no;cellular;aug;fri;1;4;1;success;-2.9;92.201;-31.4;0.881;5076.2
52;admin.;married;basic.9y;no;no;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
33;technician;single;professional.course;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
40;blue-collar;married;basic.9y;no;no;yes;telephone;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.955;5228.1
43;admin.;single;university.degree;no;no;yes;cellular;aug;wed;7;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
52;blue-collar;single;basic.4y;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
30;technician;single;university.degree;no;yes;yes;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
37;admin.;married;university.degree;no;yes;no;cellular;sep;wed;1;999;1;failure;-1.1;94.199;-37.5;0.886;4963.6
60;blue-collar;married;basic.9y;unknown;yes;no;telephone;jun;thu;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
49;admin.;married;university.degree;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
37;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
31;services;married;high.school;unknown;no;no;cellular;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1
31;technician;single;basic.9y;unknown;yes;yes;cellular;nov;wed;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8
44;blue-collar;single;basic.6y;no;no;yes;telephone;may;tue;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
42;blue-collar;married;high.school;no;no;yes;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
49;technician;married;professional.course;unknown;yes;no;telephone;jun;wed;13;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
68;retired;married;university.degree;no;no;no;cellular;mar;wed;1;999;0;nonexistent;-1.8;92.843;-50.0;1.602;5099.1
39;blue-collar;married;basic.9y;unknown;yes;no;telephone;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.956;5228.1
29;services;single;high.school;no;yes;no;telephone;jun;thu;3;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
25;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;7;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
41;services;single;high.school;no;yes;yes;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.415;5099.1
42;technician;married;professional.course;unknown;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
44;blue-collar;divorced;unknown;no;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
37;admin.;married;university.degree;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;-2.9;92.469;-33.6;1.048;5076.2
36;services;married;high.school;no;yes;yes;cellular;aug;thu;2;999;1;failure;-2.9;92.201;-31.4;0.873;5076.2
41;blue-collar;divorced;basic.9y;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
62;technician;married;unknown;no;unknown;unknown;cellular;jul;mon;3;999;1;failure;-1.7;94.215;-40.3;0.827;4991.6
25;admin.;single;university.degree;no;yes;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.406;5099.1
42;blue-collar;married;professional.course;no;yes;no;cellular;oct;wed;1;7;1;success;-3.4;92.431;-26.9;0.735;5017.5
36;admin.;married;university.degree;no;no;no;cellular;may;tue;4;999;0;nonexistent;-1.8;93.876;-40.0;0.697;5008.7
28;unemployed;married;professional.course;no;no;no;cellular;aug;fri;2;999;0;nonexistent;-2.9;92.201;-31.4;0.869;5076.2
39;entrepreneur;married;professional.course;no;no;no;telephone;sep;wed;3;6;1;success;-1.1;94.199;-37.5;0.876;4963.6
36;services;single;unknown;no;yes;yes;telephone;jun;wed;7;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
31;technician;married;university.degree;no;no;no;cellular;sep;thu;1;999;0;nonexistent;-1.1;94.199;-37.5;0.878;4963.6
34;management;married;basic.4y;no;yes;no;cellular;may;thu;4;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
34;management;married;university.degree;no;yes;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
57;management;married;university.degree;no;yes;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
62;retired;married;university.degree;no;no;no;cellular;nov;thu;2;6;3;success;-1.1;94.767;-50.8;1.031;4963.6
46;admin.;divorced;university.degree;no;no;no;telephone;oct;mon;1;999;0;nonexistent;-0.1;93.798;-40.4;4.912;5195.8
34;admin.;single;basic.9y;unknown;yes;no;telephone;jun;thu;6;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
62;retired;married;unknown;no;no;no;cellular;aug;fri;4;999;0;nonexistent;-2.9;92.201;-31.4;0.869;5076.2
35;services;single;high.school;no;yes;yes;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1
35;admin.;married;high.school;unknown;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
44;services;married;high.school;no;yes;yes;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.264;5099.1
42;admin.;married;university.degree;no;no;yes;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
64;retired;married;basic.4y;no;yes;no;cellular;apr;wed;1;999;2;failure;-1.8;93.075;-47.1;1.405;5099.1
52;services;divorced;high.school;unknown;yes;yes;cellular;nov;mon;2;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8
66;retired;married;high.school;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;-1.7;94.215;-40.3;0.835;4991.6
33;admin.;married;university.degree;no;no;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
44;entrepreneur;married;high.school;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
49;entrepreneur;married;university.degree;no;no;yes;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
29;blue-collar;single;high.school;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
26;admin.;married;high.school;no;no;no;cellular;jun;wed;4;12;3;failure;-1.7;94.055;-39.8;0.767;4991.6
45;management;married;unknown;unknown;no;yes;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
39;blue-collar;married;basic.9y;no;yes;yes;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
45;unemployed;married;high.school;no;no;no;cellular;sep;wed;2;999;0;nonexistent;-1.1;94.199;-37.5;0.88;4963.6
44;technician;married;professional.course;unknown;yes;yes;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
35;student;single;university.degree;no;yes;no;cellular;oct;tue;2;999;0;nonexistent;-3.4;92.431;-26.9;0.742;5017.5
59;technician;married;professional.course;no;yes;no;cellular;jul;fri;2;15;1;success;-1.7;94.215;-40.3;0.861;4991.6
27;blue-collar;single;basic.4y;no;yes;no;cellular;apr;thu;2;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1
26;technician;single;professional.course;no;unknown;unknown;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
29;blue-collar;married;basic.9y;no;no;no;cellular;may;wed;3;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1
36;admin.;single;university.degree;no;no;yes;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
36;technician;married;university.degree;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
30;blue-collar;single;basic.9y;no;no;yes;cellular;jul;mon;11;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
27;admin.;single;university.degree;no;yes;no;cellular;aug;fri;2;999;0;nonexistent;-1.7;94.027;-38.3;0.905;4991.6
21;student;single;high.school;unknown;yes;no;cellular;may;thu;3;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1
47;blue-collar;married;unknown;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
41;technician;divorced;professional.course;no;no;no;cellular;apr;thu;2;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1
52;admin.;married;high.school;no;yes;yes;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
33;entrepreneur;married;university.degree;no;no;yes;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
36;services;married;high.school;no;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
43;admin.;married;high.school;no;yes;no;cellular;aug;tue;2;3;2;success;-2.9;92.201;-31.4;0.838;5076.2
75;retired;married;basic.4y;no;yes;no;cellular;oct;wed;3;999;3;failure;-1.1;94.601;-49.5;0.959;4963.6
40;blue-collar;single;basic.9y;no;yes;yes;telephone;may;wed;4;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
50;technician;married;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
30;admin.;married;university.degree;no;yes;no;cellular;nov;thu;3;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
24;technician;single;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1
32;technician;married;university.degree;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
47;admin.;married;professional.course;no;no;no;telephone;jun;mon;6;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
32;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
39;technician;married;professional.course;no;yes;no;cellular;may;thu;3;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1
79;retired;married;basic.4y;no;yes;no;cellular;nov;tue;1;3;1;success;-3.4;92.649;-30.1;0.715;5017.5
52;admin.;married;unknown;no;yes;no;cellular;apr;wed;2;10;1;success;-1.8;93.749;-34.6;0.654;5008.7
33;admin.;single;professional.course;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
50;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
39;admin.;married;university.degree;no;no;no;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.215;5076.2
65;retired;married;university.degree;no;no;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
69;retired;married;high.school;no;no;no;cellular;may;wed;1;10;1;success;-1.8;93.876;-40.0;0.697;5008.7
41;technician;divorced;university.degree;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
29;admin.;single;university.degree;no;no;yes;cellular;nov;wed;1;3;1;success;-3.4;92.649;-30.1;0.715;5017.5
31;admin.;divorced;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
32;admin.;married;university.degree;no;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.264;5099.1
56;retired;married;high.school;no;yes;yes;cellular;jul;fri;2;999;0;nonexistent;-2.9;92.469;-33.6;1.059;5076.2
48;admin.;married;basic.9y;no;yes;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
46;blue-collar;married;basic.9y;no;yes;no;cellular;aug;mon;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
31;admin.;married;high.school;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
19;student;single;unknown;no;yes;no;cellular;apr;fri;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
37;admin.;single;high.school;no;no;no;cellular;mar;wed;2;4;2;success;-1.8;93.369;-34.8;0.655;5008.7
25;admin.;single;high.school;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
57;entrepreneur;divorced;basic.9y;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
48;blue-collar;married;basic.9y;no;no;yes;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
32;admin.;married;university.degree;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
45;unemployed;married;professional.course;no;yes;yes;cellular;aug;fri;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
53;services;married;university.degree;no;no;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
37;services;married;high.school;unknown;yes;yes;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
25;student;single;university.degree;no;no;no;cellular;aug;thu;1;999;0;nonexistent;-2.9;92.201;-31.4;0.851;5076.2
51;blue-collar;married;basic.4y;unknown;yes;no;telephone;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
35;technician;single;university.degree;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
25;services;married;high.school;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
33;admin.;married;university.degree;no;yes;no;cellular;may;mon;1;3;2;success;-1.8;93.876;-40.0;0.685;5008.7
29;admin.;married;university.degree;no;no;yes;cellular;jun;tue;3;5;1;success;-1.7;94.055;-39.8;0.702;4991.6
46;entrepreneur;married;professional.course;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
28;management;married;university.degree;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
46;self-employed;divorced;basic.9y;no;yes;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1
55;blue-collar;married;professional.course;unknown;yes;yes;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
26;self-employed;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
46;management;married;basic.9y;unknown;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
33;housemaid;married;high.school;no;no;no;telephone;oct;tue;1;999;0;nonexistent;-0.1;93.798;-40.4;4.968;5195.8
41;entrepreneur;married;university.degree;no;yes;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
45;technician;single;professional.course;unknown;yes;yes;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.955;5228.1
41;management;married;basic.6y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
29;technician;single;professional.course;no;no;yes;cellular;jul;tue;2;15;2;failure;-1.7;94.215;-40.3;0.876;4991.6
28;student;single;basic.9y;no;yes;no;cellular;aug;wed;1;0;1;success;-1.7;94.027;-38.3;0.9;4991.6
50;management;single;university.degree;no;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
37;technician;single;university.degree;no;no;no;cellular;jun;tue;1;999;1;failure;-2.9;92.963;-40.8;1.262;5076.2
33;management;married;university.degree;unknown;yes;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
26;unemployed;single;university.degree;no;yes;no;cellular;aug;thu;1;3;3;success;-1.7;94.027;-38.3;0.904;4991.6
33;admin.;single;university.degree;no;yes;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2
30;entrepreneur;single;university.degree;no;yes;no;cellular;nov;wed;3;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
39;technician;single;professional.course;no;yes;no;telephone;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
59;admin.;divorced;university.degree;no;yes;no;cellular;mar;tue;1;999;0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7
27;technician;single;basic.9y;no;yes;no;telephone;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1
50;entrepreneur;married;basic.9y;unknown;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
45;technician;single;professional.course;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
33;technician;married;high.school;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
24;student;single;professional.course;no;no;yes;cellular;oct;tue;3;999;2;failure;-1.1;94.601;-49.5;1.008;4963.6
35;technician;single;high.school;unknown;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
46;blue-collar;single;basic.4y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
51;technician;married;basic.9y;unknown;no;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
33;blue-collar;single;basic.4y;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
