age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
46;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;unknown;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;management;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;admin.;married;university.degree;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;admin.;single;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;services;married;high.school;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;unemployed;married;basic.4y;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
53;blue-collar;married;professional.course;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;management;married;university.degree;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
59;retired;married;unknown;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;unemployed;married;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;services;married;high.school;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;technician;married;university.degree;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;entrepreneur;single;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;housemaid;married;high.school;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;housemaid;married;high.school;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;entrepreneur;married;basic.9y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;unemployed;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;services;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;unknown;single;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;blue-collar;divorced;basic.4y;no;no;no;telephone;may;thu;7;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;technician;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;blue-collar;married;basic.6y;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;blue-collar;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
55;admin.;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;admin.;married;basic.4y;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;student;single;high.school;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;services;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;technician;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;admin.;married;high.school;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;management;married;university.degree;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;technician;single;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;technician;married;professional.course;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;student;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;student;single;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;admin.;divorced;professional.course;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
24;services;single;high.school;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;technician;married;university.degree;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;technician;single;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;admin.;married;university.degree;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;admin.;single;high.school;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;technician;married;professional.course;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
52;housemaid;married;basic.4y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;admin.;married;high.school;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;services;married;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;admin.;divorced;university.degree;no;no;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;admin.;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;technician;married;professional.course;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;unknown;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
55;retired;married;university.degree;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
57;retired;married;high.school;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;entrepreneur;married;basic.6y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
52;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
60;services;married;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
24;student;single;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;entrepreneur;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;technician;divorced;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
25;services;divorced;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;admin.;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;admin.;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;housemaid;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;services;married;basic.9y;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;services;single;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
60;entrepreneur;married;basic.4y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;services;single;unknown;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;blue-collar;married;basic.4y;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;unemployed;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;unemployed;married;professional.course;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;services;married;basic.6y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;services;married;professional.course;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;admin.;single;high.school;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;admin.;married;university.degree;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;services;married;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;unemployed;married;high.school;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;admin.;divorced;university.degree;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;divorced;professional.course;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;management;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;unknown;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;services;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;technician;single;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;technician;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
26;services;divorced;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;management;married;high.school;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;admin.;married;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;entrepreneur;married;university.degree;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;admin.;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;services;single;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;admin.;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;basic.4y;no;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;blue-collar;divorced;basic.6y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;technician;married;professional.course;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;technician;married;university.degree;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;services;divorced;high.school;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;admin.;divorced;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
59;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;unemployed;married;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;professional.course;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;admin.;divorced;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;single;basic.6y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;management;single;basic.6y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;blue-collar;married;basic.9y;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;services;married;high.school;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;admin.;divorced;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
60;entrepreneur;married;basic.4y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;technician;married;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;unemployed;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;entrepreneur;married;basic.4y;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;management;married;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
20;entrepreneur;single;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
24;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;management;single;unknown;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
55;housemaid;married;basic.4y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
25;blue-collar;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
41;admin.;married;basic.9y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
25;technician;single;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;management;married;university.degree;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;single;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
27;blue-collar;married;basic.9y;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;management;married;university.degree;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;technician;single;basic.6y;unknown;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;admin.;single;high.school;no;unknown;unknown;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;services;single;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;admin.;married;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;unknown;married;basic.9y;no;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;admin.;married;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;admin.;married;high.school;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
48;admin.;married;high.school;unknown;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;blue-collar;single;basic.4y;unknown;no;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;blue-collar;single;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;admin.;married;high.school;no;yes;no;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;technician;married;professional.course;no;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;services;married;high.school;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
56;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;technician;married;professional.course;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
39;services;single;high.school;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;admin.;married;university.degree;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;admin.;single;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
34;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;self-employed;single;basic.6y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
33;management;married;high.school;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;unemployed;married;basic.4y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;services;married;basic.6y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
42;admin.;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
35;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;technician;divorced;professional.course;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
47;admin.;married;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
59;technician;married;professional.course;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;blue-collar;single;high.school;unknown;unknown;unknown;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
30;services;single;high.school;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
45;management;single;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;self-employed;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;entrepreneur;married;basic.6y;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
28;admin.;single;basic.9y;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
31;technician;divorced;professional.course;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
37;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;housemaid;divorced;university.degree;no;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
54;housemaid;married;basic.9y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
53;retired;married;basic.6y;unknown;no;yes;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;unemployed;married;basic.9y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
49;admin.;married;high.school;no;no;yes;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;self-employed;divorced;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;services;married;high.school;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
50;blue-collar;single;basic.9y;unknown;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
51;blue-collar;divorced;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
38;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
44;self-employed;married;professional.course;no;no;no;telephone;may;thu;6;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
29;blue-collar;married;high.school;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
46;blue-collar;divorced;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
32;unemployed;divorced;basic.4y;no;unknown;unknown;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;divorced;basic.4y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
